IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema
14;MobilNet_4;0.4115679766666667;0.017497322279347333;2;axe_yy1_0,axe_xx1_0;16;[V f, U (2, f), ULambda y, U (3, h), T (1, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (1, y), T (4, f), T (128, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))]]
15;MobilNet_4;0.09025069333333333;0.0008569294215459683;1;axe_yy_0,axe_xx_0;29;[V f, U (2, f), ULambda y, U (3, h), T (64, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (4, f),  T (2, c), T (28, x), T (1, y)]
16;MobilNet_4;0.17641471666666667;0.0031736697673636054;1;axe_yy_0,axe_xx_0;15;[V f, U (2, f), ULambda y, T (128, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))],  T (4, f), T (1, c), T (14, x), T (1, y)]
17;MobilNet_4;0.9149851566666667;0.2319045532939087;1;axe_yy_0,axe_xx_0;4;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (2, f),  T (4, c), T (2, x), T (2, y)]
18;MobilNet_4;0.23277990666666665;0.0035187048655183233;1;axe_yy_0,axe_xx_0;15;[V f, U (4, f), ULambda y, U (3, w), T (4, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))], T (2, f),  T (32, c), T (14, x), T (1, y)]
19;MobilNet_4;2.045293036666666;0.46773081612246736;1;axe_out_channels_0,axe_yy_1;4;[V f, U (4, f), U (7, y), U (3, w), T (32, c), Hoist_vars [c], T (28, x),  T (1, w), T (3, h), T (2, y), T (2, f), T (4, c), T (1, x), T (2, y)]
20;MobilNet_4;0.16672417666666667;0.0028355476138187765;2;axe_yy1_0,axe_xx1_0;30;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (1, y), T (4, f), T (16, c), T (28, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))]]
21;MobilNet_4;0.13468868666666667;0.00247082960562732;2;axe_yy1_0,axe_xx1_0;30;[V f, U (1, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (1, y), T (8, f), T (4, c), T (28, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))]]
22;MobilNet_4;0.21297558;0.0014958555039545482;1;axe_yy_0,axe_xx_0;15;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))],  T (4, f), T (8, c), T (14, x), T (1, y)]
23;MobilNet_4;0.9742096766666666;0.2045756176729412;1;axe_out_channels_0,axe_yy_1;6;[V f, U (4, f), U (7, y), U (3, h), T (32, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (4, y), T (2, f), T (4, c), T (4, x), T (1, y)]
24;MobilNet_4;0.10654554000000001;0.001071693239774226;1;axe_yy_0,axe_xx_0;30;[V f, U (4, f), U (7, y), T (64, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (2, y), T (2, f), T (2, c), T (28, x), T (2, y)]
25;MobilNet_4;0.2541082966666667;0.0026094148870942444;2;axe_yy1_0,axe_xx1_0;16;[V f, U (4, f), ULambda y, U (3, h), T (4, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (1, y), T (2, f), T (32, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))]]
26;MobilNet_4;0.21920074;0.006901355714460092;1;axe_yy_0,axe_xx_0;29;[V f, U (1, f), ULambda y, U (3, h), T (2, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (8, f),  T (64, c), T (28, x), T (1, y)]
27;MobilNet_4;15.059935446666668;0.167146429349441;2;axe_out_channels1_0,axe_yy1_1;5;[V f, U (2, f), ULambda y, U (3, h), T (1, c), Hoist_vars [c], T (28, x),  T (3, w), T (1, h), T (1, y), T (4, f), T (128, c), T (1, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))]]
28;MobilNet_4;0.4946718166666667;0.07488870709563517;2;axe_yy1_0,axe_xx1_0;8;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (1, y), T (4, f), T (4, c), T (7, x),  Lambda_apply y [((Iter 1), (Arg 13)), ((Iter 1), (Arg 15))]]
29;MobilNet_4;0.12731613333333336;0.001151260446061908;1;axe_yy_0,axe_xx_0;32;[V f, U (4, f), U (7, y), U (3, h), T (32, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (1, y), T (2, f), T (4, c), T (28, x), T (4, y)]
30;MobilNet_4;0.15987739666666664;0.0033472812445807733;1;axe_yy_0,axe_xx_0;29;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))],  T (4, f), T (16, c), T (28, x), T (1, y)]
31;MobilNet_4;0.11964926333333334;0.0019477394903066527;1;axe_yy_0,axe_xx_0;29;[V f, U (4, f), U (7, y), U (3, h), T (16, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (4, y), T (2, f), T (8, c), T (28, x), T (1, y)]
32;MobilNet_4;2.3748732433333335;0.6034003809562641;1;axe_yy_0,axe_xx_0;5;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))],  T (4, f), T (64, c), T (4, x), T (1, y)]
33;MobilNet_4;0.12816872333333335;0.0020917760908456097;1;axe_yy_0,axe_xx_0;14;[V f, U (4, f), U (4, y), U (3, w), T (16, c), Hoist_vars [c], T (4, x),  T (1, w), T (3, h), T (1, y), T (2, f), T (8, c), T (7, x), T (7, y)]
34;MobilNet_4;0.3767718400000001;0.019319559862698725;1;axe_yy_0,axe_xx_0;30;[V f, U (4, f), U (7, y), T (1, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (2, y), T (2, f), T (128, c), T (28, x), T (2, y)]
35;MobilNet_4;0.44496431333333336;0.050230755889331354;1;axe_yy_0,axe_xx_0;8;[V f, U (4, f), ULambda y, U (3, h), T (128, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))], T (2, f),  T (1, c), T (7, x), T (1, y)]
36;MobilNet_4;2.7867599499999995;0.39472391136461615;2;axe_out_channels1_0,axe_yy1_1;5;[V f, U (2, f), ULambda y, T (64, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (1, y), T (4, f), T (2, c), T (2, x),  Lambda_apply y [((Iter 1), (Arg 13)), ((Iter 1), (Arg 15))]]
37;MobilNet_4;8.078760576666665;1.725324101167453;1;axe_out_channels_0,axe_yy_1;6;[V f, U (2, f), U (14, y), T (4, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (2, y), T (4, f), T (32, c), T (4, x), T (1, y)]
38;MobilNet_4;0.11427995333333334;0.0012614357618910943;1;axe_yy_0,axe_xx_0;21;[V f, U (4, f), U (4, y), U (3, w), T (32, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (1, y), T (2, f), T (4, c), T (14, x), T (7, y)]
39;MobilNet_4;0.36620418333333327;0.058914918490566175;1;axe_out_channels_0,axe_yy_1;10;[V f, U (1, f), U (14, y), U (3, h), T (64, c), Hoist_vars [c], T (28, x),  T (3, w), T (1, h), T (2, y), T (8, f), T (2, c), T (1, x), T (1, y)]
40;MobilNet_4;0.49823566333333325;0.04387878246462495;2;axe_yy1_0,axe_xx1_0;16;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (1, y), T (4, f), T (64, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))]]
41;MobilNet_4;0.99549979;0.1543073930586304;1;axe_yy_0,axe_xx_0;9;[V f, U (4, f), U (7, y), T (1, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (2, y), T (2, f), T (128, c), T (7, x), T (2, y)]
42;MobilNet_4;1.0582785266666668;0.08741573404884118;2;axe_yy1_0,axe_xx1_0;9;[V f, U (2, f), ULambda y, U (3, h), T (1, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (1, y), T (4, f), T (128, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))]]
43;MobilNet_4;2.5472510233333336;0.01435166631930516;1;axe_yy_0,axe_xx_0;3;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 2), (Arg 10))],  T (4, f), T (16, c), T (2, x), T (1, y)]
44;MobilNet_4;0.2236964633333333;0.0039363062538783945;1;axe_yy_0,axe_xx_0;32;[V f, U (4, f), U (7, y), U (3, w), T (1, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (1, y), T (2, f), T (128, c), T (28, x), T (4, y)]
45;MobilNet_4;0.11935065;0.0010305798871670835;1;axe_yy_0,axe_xx_0;29;[V f, U (1, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (8, f),  T (8, c), T (28, x), T (1, y)]
46;MobilNet_4;2.9297223800000003;0.5079408002225637;1;axe_yy_0,axe_xx_0;3;[V f, U (4, f), ULambda y, U (3, w), T (4, c), Hoist_vars [c], T (28, x),  T (1, w), T (3, h),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (2, f),  T (32, c), T (1, x), T (2, y)]
47;MobilNet_4;0.3795817533333333;0.029410653534860463;1;axe_yy_0,axe_xx_0;15;[V f, U (4, f), U (7, y), U (3, w), T (4, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (4, y), T (2, f), T (32, c), T (14, x), T (1, y)]
48;MobilNet_4;6.917458506666667;0.04336620324574555;1;axe_yy_0,axe_xx_0;2;[V f, U (2, f), ULambda y, U (3, h), T (2, c), Hoist_vars [c], T (28, x),  T (3, w), T (1, h),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (4, f),  T (64, c), T (1, x), T (1, y)]
49;MobilNet_4;1.941221403333333;0.3865003751727745;1;axe_out_channels_0,axe_yy_1;4;[V f, U (4, f), U (7, y), U (3, w), T (64, c), Hoist_vars [c], T (28, x),  T (1, w), T (3, h), T (2, y), T (2, f), T (2, c), T (1, x), T (2, y)]
50;MobilNet_4;0.5714531866666668;0.10428706687928194;1;axe_out_channels_0,axe_yy_1;6;[V f, U (4, f), U (7, y), T (128, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (4, y), T (2, f), T (1, c), T (2, x), T (1, y)]
51;MobilNet_4;0.10497900666666667;0.0005519299739801982;1;axe_yy_0,axe_xx_0;29;[V f, U (4, f), U (7, y), U (3, w), T (32, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (4, y), T (2, f), T (4, c), T (28, x), T (1, y)]
52;MobilNet_4;1.11106835;0.2784255752713039;1;axe_out_channels_0,axe_yy_1;6;[V f, U (4, f), U (7, y), U (3, h), T (32, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (4, y), T (2, f), T (4, c), T (4, x), T (1, y)]
53;MobilNet_4;0.17246724666666666;0.001735179287643392;1;axe_yy_0,axe_xx_0;9;[V f, U (4, f), ULambda y, U (3, w), T (64, c), Hoist_vars [c], T (4, x),  T (1, w), T (3, h),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (2, f),  T (2, c), T (7, x), T (2, y)]
54;MobilNet_4;0.9641107366666667;0.17790958060591738;2;axe_yy1_0,axe_xx1_0;9;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (1, y), T (4, f), T (64, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))]]
55;MobilNet_4;0.6384059033333334;0.1212390179050874;1;axe_yy_0,axe_xx_0;6;[V f, U (4, f), U (7, y), U (3, h), T (16, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (1, y), T (2, f), T (8, c), T (2, x), T (4, y)]
56;MobilNet_4;0.3891382066666667;0.04596167034851445;1;axe_yy_0,axe_xx_0;6;[V f, U (4, f), ULambda y, U (3, w), T (16, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (2, f),  T (8, c), T (4, x), T (2, y)]
57;MobilNet_4;0.7670818666666668;0.0475052290518049;1;axe_yy_0,axe_xx_0;9;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (4, x),  T (1, w), T (3, h),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (2, f),  T (128, c), T (7, x), T (2, y)]
58;MobilNet_4;0.62133131;0.09174419818119055;1;axe_yy_0,axe_xx_0;8;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))],  T (4, f), T (8, c), T (7, x), T (1, y)]
59;MobilNet_4;3.10495128;0.01767811354886279;1;axe_yy_0,axe_xx_0;2;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))],  T (4, f), T (4, c), T (1, x), T (1, y)]
60;MobilNet_4;0.2958525333333334;0.00864071075416318;2;axe_yy1_0,axe_xx1_0;29;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (1, y), T (4, f), T (64, c), T (28, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 2), (Arg 10))]]
61;MobilNet_4;0.13904381666666665;0.0016480979482252933;2;axe_yy1_0,axe_xx1_0;16;[V f, U (4, f), ULambda y, U (3, w), T (64, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (1, y), T (2, f), T (2, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))]]
62;MobilNet_4;0.4873704533333333;0.044219415757483234;1;axe_yy_0,axe_xx_0;8;[V f, U (2, f), ULambda y, U (3, h), T (128, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (4, f),  T (1, c), T (7, x), T (1, y)]
63;MobilNet_4;10.167487560000001;1.217724212015191;2;axe_out_channels1_0,axe_yy1_1;5;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (1, y), T (4, f), T (32, c), T (1, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))]]
64;MobilNet_4;0.23976642333333328;0.001957530757587234;2;axe_yy1_0,axe_xx1_0;9;[V f, U (4, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (1, y), T (2, f), T (8, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))]]
65;MobilNet_4;0.12004121999999999;0.001412847352075471;1;axe_yy_0,axe_xx_0;29;[V f, U (1, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (8, f),  T (8, c), T (28, x), T (1, y)]
66;MobilNet_4;0.6412166666666667;0.13709368054626578;2;axe_yy1_0,axe_xx1_0;9;[V f, U (1, f), ULambda y, U (3, h), T (64, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (1, y), T (8, f), T (2, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))]]
67;MobilNet_4;0.46067557333333325;0.06095576513602628;1;axe_yy_0,axe_xx_0;8;[V f, U (2, f), ULambda y, U (3, h), T (64, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (4, f),  T (2, c), T (7, x), T (1, y)]
68;MobilNet_4;0.4876973933333334;0.06623728066234436;1;axe_yy_0,axe_xx_0;6;[V f, U (4, f), U (7, y), U (3, w), T (128, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (2, y), T (2, f), T (1, c), T (4, x), T (2, y)]
69;MobilNet_4;0.10140809333333334;0.0009696519712189988;1;axe_yy_0,axe_xx_0;16;[V f, U (4, f), U (7, y), T (64, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (2, y), T (2, f), T (2, c), T (14, x), T (2, y)]
70;MobilNet_4;0.8834675966666665;0.008895154333024347;2;axe_yy1_0,axe_xx1_0;4;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (2, y), T (2, f), T (4, c), T (2, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))]]
71;MobilNet_4;0.24772747666666667;0.004182261982097747;1;axe_yy_0,axe_xx_0;30;[V f, U (4, f), U (7, y), U (3, w), T (2, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (2, y), T (2, f), T (64, c), T (28, x), T (2, y)]
72;MobilNet_4;0.48087802;0.013582972303890868;2;axe_yy1_0,axe_xx1_0;9;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (1, y), T (4, f), T (16, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))]]
73;MobilNet_4;0.52217774;0.11002246979593333;1;axe_out_channels_0,axe_yy_1;10;[V f, U (1, f), U (14, y), U (3, h), T (64, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (2, y), T (8, f), T (2, c), T (2, x), T (1, y)]
74;MobilNet_4;0.5982048666666666;0.11931555926403639;1;axe_yy_0,axe_xx_0;8;[V f, U (4, f), U (7, y), U (3, h), T (128, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (4, y), T (2, f), T (1, c), T (7, x), T (1, y)]
75;MobilNet_4;1.0413804766666666;0.36732579331621823;2;axe_yy1_0,axe_xx1_0;4;[V f, U (4, f), ULambda y, U (3, h), T (8, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (1, y), T (2, f), T (16, c), T (2, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))]]
76;MobilNet_4;3.0486295933333336;0.016546513793765875;1;axe_yy_0,axe_xx_0;2;[V f, U (2, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (28, x),  T (3, w), T (1, h),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (4, f),  T (8, c), T (1, x), T (1, y)]
77;MobilNet_4;0.5085832366666667;0.05520433841277019;2;axe_yy1_0,axe_xx1_0;9;[V f, U (4, f), ULambda y, U (3, w), T (4, c), Hoist_vars [c], T (4, x),  T (1, w), T (3, h), T (2, y), T (2, f), T (32, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))]]
78;MobilNet_4;1.72371713;0.23015926262808717;1;axe_yy_0,axe_xx_0;3;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), Lambda_apply y [((Iter 1), (Arg 13)), ((Iter 1), (Arg 15))],  T (4, f), T (4, c), T (2, x), T (1, y)]
79;MobilNet_4;1.9412077966666665;0.413766478719782;2;axe_yy1_0,axe_xx1_0;3;[V f, U (4, f), ULambda y, U (3, w), T (16, c), Hoist_vars [c], T (28, x),  T (1, w), T (3, h), T (1, y), T (2, f), T (8, c), T (1, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))]]
80;MobilNet_4;1.1708925933333334;0.25678447201871535;1;axe_out_channels_0,axe_yy_1;9;[V f, U (1, f), U (14, y), U (3, h), T (128, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (1, y), T (8, f), T (1, c), T (4, x), T (2, y)]
81;MobilNet_4;2.6624334633333335;0.45970944044806533;2;axe_out_channels1_0,axe_yy1_1;5;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (1, y), T (4, f), T (4, c), T (2, x),  Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))]]
82;MobilNet_4;0.15704986;0.001745337373486533;2;axe_yy1_0,axe_xx1_0;30;[V f, U (4, f), ULambda y, U (3, h), T (4, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (1, y), T (2, f), T (32, c), T (28, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))]]
83;MobilNet_4;0.46602402;0.04463329778649621;1;axe_yy_0,axe_xx_0;15;[V f, U (4, f), U (7, y), U (3, w), T (1, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (4, y), T (2, f), T (128, c), T (14, x), T (1, y)]
84;MobilNet_4;0.09053726666666667;0.0015031063750336033;1;axe_yy_0,axe_xx_0;16;[V f, U (1, f), U (14, y), U (3, h), T (128, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (1, y), T (8, f), T (1, c), T (14, x), T (2, y)]
85;MobilNet_4;0.25396496;0.022442270374599404;1;axe_yy_0,axe_xx_0;14;[V f, U (4, f), U (4, y), U (3, w), T (1, c), Hoist_vars [c], T (4, x),  T (1, w), T (3, h), T (1, y), T (2, f), T (128, c), T (7, x), T (7, y)]
86;MobilNet_4;3.4259931766666667;0.5200376623211364;2;axe_yy1_0,axe_xx1_0;4;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (1, y), T (2, f), T (128, c), T (2, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))]]
87;MobilNet_4;0.54018659;0.10412415368216504;2;axe_yy1_0,axe_xx1_0;6;[V f, U (4, f), ULambda y, U (3, w), T (128, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (2, y), T (2, f), T (1, c), T (4, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))]]
