IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema
10;MobilNet_1;0.32678930333333334;0.046363654797947206;1;axe_yy_0,axe_xx_1;16;[V f, U (2, f), U (8, y), T (32, c), Hoist_vars [c], T (8, x), T (3, w),  T (3, h), T (2, x), T (14, y), T (1, c), T (7, x)]
11;MobilNet_1;0.3214991666666666;0.0692913241528965;1;axe_yy_0,axe_xx_1;16;[V f, U (2, f), U (8, y), T (32, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (2, x), T (14, y), T (1, c), T (1, x)]
12;MobilNet_1;0.8184087433333334;0.17632379488182537;2;axe_yy1_0,axe_xx1_1;12;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (16, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 5), (Arg 8)), ((Iter 8), (Arg 9))], T (4, c),  T (1, x)]
13;MobilNet_1;1.28471535;0.4028794337883932;2;axe_yy1_0,axe_xx1_1;3;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 8), (Arg 13))], T (2, c),  T (2, x)]
14;MobilNet_1;1.9514034266666667;0.3947112475430314;2;axe_yy1_0,axe_xx1_1;14;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 7), (Arg 10)), ((Iter 3), (Arg 14))], T (16, c),  T (4, x)]
15;MobilNet_1;4.666017086666667;1.19247914699526;1;axe_yy_0,axe_xx_1;16;[V f, U (2, f), U (8, y), T (1, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (2, x), T (14, y), T (32, c), T (1, x)]
16;MobilNet_1;0.5272717366666667;0.1079348909062665;2;axe_yy1_0,axe_xx1_1;65;[V f, U (2, f), ULambda y, U (3, h), T (8, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (56, x),  Lambda_apply y [((Iter 9), (Arg 10)), ((Iter 2), (Arg 11))], T (4, c),  T (2, x)]
17;MobilNet_1;1.0853430933333335;0.2615729494421075;2;axe_yy1_0,axe_xx1_1;17;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 9), (Arg 11)), ((Iter 1), (Arg 13))], T (8, c),  T (2, x)]
18;MobilNet_1;1.0160297566666665;0.25660248189129864;2;axe_yy1_0,axe_xx1_1;13;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 5), (Arg 12)), ((Iter 4), (Arg 13))], T (8, c),  T (2, x)]
19;MobilNet_1;0.2799909233333333;0.052240644926810784;1;axe_yy_0,axe_xx_1;64;[V f, U (2, f), U (14, y), T (8, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (56, x), T (8, y), T (4, c), T (2, x)]
20;MobilNet_1;6.596068656666665;0.5053304971782818;2;axe_yy1_0,axe_xx1_1;17;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (14, x),  Lambda_apply y [((Iter 3), (Arg 8)), ((Iter 8), (Arg 11))], T (32, c),  T (8, x)]
21;MobilNet_1;2.0279202766666664;0.5928232621783657;2;axe_yy1_0,axe_xx1_1;21;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (16, x),  Lambda_apply y [((Iter 5), (Arg 12)), ((Iter 4), (Arg 13))], T (8, c),  T (7, x)]
22;MobilNet_1;8.442943373333334;0.1780274464518117;2;axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 7), (Arg 12)), ((Iter 2), (Arg 14))], T (32, c),  T (2, x)]
23;MobilNet_1;1.2852542133333336;0.20523081110772184;2;axe_yy1_0,axe_xx1_1;11;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 3), (Arg 8)), ((Iter 8), (Arg 11))], T (8, c),  T (1, x)]
24;MobilNet_1;0.23758532;0.03314093927571623;1;axe_yy_0,axe_xx_1;70;[V f, U (2, f), U (8, y), T (16, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (56, x), T (14, y), T (2, c), T (2, x)]
25;MobilNet_1;2.66739829;0.645991392700687;2;axe_yy1_0,axe_xx1_1;16;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 9), (Arg 11)), ((Iter 1), (Arg 13))], T (8, c),  T (8, x)]
26;MobilNet_1;5.516054006666667;0.06580637212503355;2;axe_yy1_0,axe_xx1_1;112;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 12)), ((Iter 2), (Arg 14))], T (1, c),  T (112, x)]
27;MobilNet_1;4.231879403333334;0.45604143645085166;2;axe_yy1_0,axe_xx1_1;12;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 11), (Arg 9)), ((Iter 1), (Arg 13))], T (16, c),  T (8, x)]
28;MobilNet_1;1.1296846233333333;0.35855155131840105;2;axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (4, x),  Lambda_apply y [((Iter 5), (Arg 12)), ((Iter 4), (Arg 13))], T (4, c),  T (7, x)]
29;MobilNet_1;5.031266963333334;0.8464696729382903;2;axe_yy1_0,axe_xx1_1;14;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (16, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 7), (Arg 10)), ((Iter 3), (Arg 14))], T (32, c),  T (1, x)]
30;MobilNet_1;4.0747517166666665;1.1055729638997942;1;axe_yy_0,axe_xx_1;28;[V f, U (2, f), U (8, y), T (4, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (2, x), T (14, y), T (8, c), T (28, x)]
31;MobilNet_1;1.6729870566666665;0.021419005501086393;1;axe_yy_0,axe_xx_1;22;[V f, U (2, f), U (14, y), T (2, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (14, x), T (8, y), T (16, c), T (8, x)]
32;MobilNet_1;5.78740103;0.19238287854523037;1;axe_yy_0,axe_xx_1;9;[V f, U (2, f), U (14, y), T (2, c), Hoist_vars [c], T (112, x), T (3, w),  T (3, h), T (1, x), T (8, y), T (16, c), T (1, x)]
33;MobilNet_1;0.9423901600000001;0.29549389912028523;2;axe_yy1_0,axe_xx1_1;12;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 5), (Arg 8)), ((Iter 8), (Arg 9))], T (2, c),  T (8, x)]
34;MobilNet_1;0.3285483166666666;0.0413391667978397;2;axe_yy1_0,axe_xx1_1;17;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 9), (Arg 10)), ((Iter 2), (Arg 11))], T (1, c),  T (1, x)]
35;MobilNet_1;6.451360596666667;1.3303796456018178;2;axe_yy1_0,axe_xx1_1;14;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 8), (Arg 13))], T (16, c),  T (14, x)]
36;MobilNet_1;1.8196285000000003;0.5326802344795116;2;axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (4, x),  Lambda_apply y [((Iter 5), (Arg 12)), ((Iter 4), (Arg 13))], T (8, c),  T (2, x)]
37;MobilNet_1;15.073567106666667;1.3148034475227421;2;axe_yy1_0,axe_xx1_1;8;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 3), (Arg 8)), ((Iter 8), (Arg 11))], T (32, c),  T (8, x)]
38;MobilNet_1;1.6984135500000002;0.47910960239478173;2;axe_yy1_0,axe_xx1_1;14;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (4, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 8), (Arg 13))], T (2, c),  T (14, x)]
39;MobilNet_1;0.36159179333333336;0.05478202735364098;2;axe_yy1_0,axe_xx1_1;17;[V f, U (2, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (8, x),  Lambda_apply y [((Iter 9), (Arg 10)), ((Iter 2), (Arg 11))], T (2, c),  T (2, x)]
40;MobilNet_1;77.56005493666666;0.5695378518933856;2;axe_yy1_0,axe_xx1_1;112;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 8)), ((Iter 4), (Arg 14))], T (32, c),  T (112, x)]
41;MobilNet_1;2.98454681;0.4024453559787502;1;axe_yy_0,axe_xx_1;10;[V f, U (2, f), U (14, y), T (2, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (2, x), T (8, y), T (16, c), T (2, x)]
42;MobilNet_1;5.165900989999999;0.04336140093463075;1;axe_yy_0,axe_xx_1;14;[V f, U (2, f), U (14, y), T (1, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (2, x), T (8, y), T (32, c), T (14, x)]
43;MobilNet_1;3.6355582533333335;0.24599824466897435;2;axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 7), (Arg 12)), ((Iter 2), (Arg 14))], T (16, c),  T (1, x)]
44;MobilNet_1;1.0791301833333333;0.1611237987240951;2;axe_yy1_0,axe_xx1_1;13;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 11), (Arg 9)), ((Iter 1), (Arg 13))], T (1, c),  T (2, x)]
45;MobilNet_1;3.7582929766666666;1.0009952704702285;2;axe_yy1_0,axe_xx1_1;13;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 11), (Arg 9)), ((Iter 1), (Arg 13))], T (16, c),  T (4, x)]
46;MobilNet_1;0.74268588;0.10623263203688636;2;axe_yy1_0,axe_xx1_1;33;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (28, x),  Lambda_apply y [((Iter 5), (Arg 12)), ((Iter 4), (Arg 13))], T (8, c),  T (1, x)]
47;MobilNet_1;3.208278923333333;0.189846177985429;1;axe_yy_0,axe_xx_1;15;[V f, U (2, f), U (8, y), T (4, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (1, x), T (14, y), T (8, c), T (2, x)]
48;MobilNet_1;0.4765131766666667;0.03893258647749993;1;axe_yy_0,axe_xx_1;21;[V f, U (2, f), U (8, y), T (8, c), Hoist_vars [c], T (16, x), T (3, w),  T (3, h), T (7, x), T (14, y), T (4, c), T (1, x)]
49;MobilNet_1;2.3984947300000004;0.5669859601382933;2;axe_yy1_0,axe_xx1_1;28;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 9), (Arg 10)), ((Iter 2), (Arg 11))], T (1, c),  T (28, x)]
50;MobilNet_1;0.9569041333333332;0.3056432150983961;2;axe_yy1_0,axe_xx1_1;12;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 5), (Arg 8)), ((Iter 8), (Arg 9))], T (2, c),  T (8, x)]
51;MobilNet_1;0.43439186666666674;0.07306728459531893;2;axe_yy1_0,axe_xx1_1;17;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (16, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 8), (Arg 13))], T (4, c),  T (1, x)]
52;MobilNet_1;0.33316307;0.03277781632172877;2;axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 8), (Arg 13))], T (2, c),  T (1, x)]
53;MobilNet_1;1.9363238500000002;0.029299796337124012;1;axe_yy_0,axe_xx_1;9;[V f, U (2, f), U (14, y), T (16, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (1, x), T (8, y), T (2, c), T (4, x)]
54;MobilNet_1;3.877539636666667;0.7292050890842621;2;axe_yy1_0,axe_xx1_1;8;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (16, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 10)), ((Iter 3), (Arg 14))], T (4, c),  T (7, x)]
55;MobilNet_1;7.366585419999998;0.3964852639692027;2;axe_yy1_0,axe_xx1_1;5;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 3), (Arg 8)), ((Iter 8), (Arg 11))], T (32, c),  T (1, x)]
56;MobilNet_1;1.1120358733333333;0.28178552794888123;2;axe_yy1_0,axe_xx1_1;14;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 3), (Arg 8)), ((Iter 8), (Arg 11))], T (1, c),  T (14, x)]
57;MobilNet_1;17.460653926666666;0.2941684605610757;2;axe_yy1_0,axe_xx1_1;10;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (112, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 9), (Arg 10)), ((Iter 2), (Arg 11))], T (32, c),  T (1, x)]
58;MobilNet_1;0.4019020966666667;0.06488237170928196;2;axe_yy1_0,axe_xx1_1;115;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (112, x),  Lambda_apply y [((Iter 3), (Arg 8)), ((Iter 8), (Arg 11))], T (4, c),  T (1, x)]
59;MobilNet_1;7.107153193333334;1.6722488945253866;2;axe_yy1_0,axe_xx1_1;28;[V f, U (2, f), ULambda y, U (3, h), T (4, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (2, x),  Lambda_apply y [((Iter 9), (Arg 10)), ((Iter 2), (Arg 11))], T (8, c),  T (28, x)]
60;MobilNet_1;1.3058684433333334;0.44593156602944073;2;axe_yy1_0,axe_xx1_1;33;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (28, x),  Lambda_apply y [((Iter 5), (Arg 8)), ((Iter 8), (Arg 9))], T (8, c),  T (4, x)]
61;MobilNet_1;1.8449643333333334;0.5167298148226042;2;axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 8), (Arg 13))], T (16, c),  T (2, x)]
62;MobilNet_1;1.62752805;0.3762296103747605;2;axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (4, x),  Lambda_apply y [((Iter 5), (Arg 12)), ((Iter 4), (Arg 13))], T (8, c),  T (2, x)]
63;MobilNet_1;1.1301520266666665;0.22500495221898445;2;axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 7), (Arg 8)), ((Iter 4), (Arg 14))], T (1, c),  T (4, x)]
64;MobilNet_1;2.194542916666667;0.5633221622743004;2;axe_yy1_0,axe_xx1_1;17;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 9), (Arg 11)), ((Iter 1), (Arg 13))], T (8, c),  T (7, x)]
65;MobilNet_1;2.369828683333333;0.5923600993988936;2;axe_yy1_0,axe_xx1_1;63;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (56, x),  Lambda_apply y [((Iter 7), (Arg 10)), ((Iter 3), (Arg 14))], T (32, c),  T (1, x)]
66;MobilNet_1;11.18684838;0.3633453245169828;1;axe_yy_0,axe_xx_1;9;[V f, U (2, f), U (14, y), T (1, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (1, x), T (8, y), T (32, c), T (2, x)]
67;MobilNet_1;5.854715026666667;0.5009986476502581;2;axe_yy1_0,axe_xx1_1;13;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (4, x),  Lambda_apply y [((Iter 9), (Arg 10)), ((Iter 2), (Arg 11))], T (32, c),  T (7, x)]
68;MobilNet_1;3.047515293333333;0.6505766717063297;2;axe_yy1_0,axe_xx1_1;21;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (14, x),  Lambda_apply y [((Iter 7), (Arg 8)), ((Iter 4), (Arg 14))], T (8, c),  T (8, x)]
69;MobilNet_1;0.3221023966666666;0.041343326290478724;2;axe_yy1_0,axe_xx1_1;21;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (8, x), T (3, w),  T (3, h), T (14, x),  Lambda_apply y [((Iter 7), (Arg 12)), ((Iter 2), (Arg 14))], T (2, c),  T (1, x)]
70;MobilNet_1;7.2555546033333345;1.6618984425367143;2;axe_yy1_0,axe_xx1_1;19;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (14, x),  Lambda_apply y [((Iter 5), (Arg 8)), ((Iter 8), (Arg 9))], T (32, c),  T (8, x)]
71;MobilNet_1;4.09924487;0.2728956626761888;2;axe_yy1_0,axe_xx1_1;16;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 9), (Arg 11)), ((Iter 1), (Arg 13))], T (16, c),  T (16, x)]
72;MobilNet_1;4.5952573833333314;1.2845498654077465;2;axe_yy1_0,axe_xx1_1;7;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 5), (Arg 8)), ((Iter 8), (Arg 9))], T (16, c),  T (1, x)]
73;MobilNet_1;0.80259163;0.23879707301186337;1;axe_yy_0,axe_xx_1;28;[V f, U (2, f), U (8, y), T (8, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (14, x), T (14, y), T (4, c), T (8, x)]
74;MobilNet_1;0.2986670566666666;0.03897135032022613;1;axe_yy_0,axe_xx_1;28;[V f, U (2, f), U (8, y), T (32, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (14, x), T (14, y), T (1, c), T (8, x)]
75;MobilNet_1;2.3425943766666664;0.3462709681299959;2;axe_yy1_0,axe_xx1_1;21;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (8, x), T (3, w),  T (3, h), T (14, x),  Lambda_apply y [((Iter 7), (Arg 8)), ((Iter 4), (Arg 14))], T (32, c),  T (1, x)]
76;MobilNet_1;4.011449243333333;0.5082312647883611;2;axe_yy1_0,axe_xx1_1;7;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (16, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 8), (Arg 13))], T (8, c),  T (7, x)]
77;MobilNet_1;10.518401106666667;0.28461466239512395;2;axe_yy1_0,axe_xx1_1;14;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 5), (Arg 12)), ((Iter 4), (Arg 13))], T (32, c),  T (14, x)]
78;MobilNet_1;0.7545680633333334;0.19670033150097999;2;axe_yy1_0,axe_xx1_1;13;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (4, x),  Lambda_apply y [((Iter 9), (Arg 10)), ((Iter 2), (Arg 11))], T (1, c),  T (7, x)]
79;MobilNet_1;2.0292548533333337;0.5976874754943822;1;axe_yy_0,axe_xx_1;56;[V f, U (2, f), U (14, y), T (32, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (1, x), T (8, y), T (1, c), T (56, x)]
80;MobilNet_1;6.181150486666667;0.5573639221094877;2;axe_yy1_0,axe_xx1_1;28;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 9), (Arg 11)), ((Iter 1), (Arg 13))], T (8, c),  T (28, x)]
81;MobilNet_1;0.88091795;0.23525417314085353;2;axe_yy1_0,axe_xx1_1;15;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 7), (Arg 10)), ((Iter 3), (Arg 14))], T (2, c),  T (7, x)]
82;MobilNet_1;2.1121522399999995;0.7306306746973436;2;axe_yy1_0,axe_xx1_1;11;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 9), (Arg 10)), ((Iter 2), (Arg 11))], T (4, c),  T (4, x)]
83;MobilNet_1;1.7140791733333334;0.4237570247378938;2;axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 8), (Arg 13))], T (16, c),  T (2, x)]
84;MobilNet_1;2.07690065;0.2707653885384197;1;axe_yy_0,axe_xx_1;16;[V f, U (2, f), U (8, y), T (2, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (2, x), T (14, y), T (16, c), T (4, x)]
85;MobilNet_1;0.7939063433333333;0.161263795814978;2;axe_yy1_0,axe_xx1_1;63;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (56, x),  Lambda_apply y [((Iter 7), (Arg 12)), ((Iter 2), (Arg 14))], T (16, c),  T (1, x)]
86;MobilNet_1;2.234210886666667;0.6036144295468312;2;axe_yy1_0,axe_xx1_1;16;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 3), (Arg 8)), ((Iter 8), (Arg 11))], T (2, c),  T (16, x)]
87;MobilNet_1;3.3333277299999997;0.6197285689345223;2;axe_yy1_0,axe_xx1_1;10;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (112, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 9), (Arg 11)), ((Iter 1), (Arg 13))], T (4, c),  T (1, x)]
88;MobilNet_1;0.4916800599999999;0.10242057264977882;1;axe_yy_0,axe_xx_1;22;[V f, U (2, f), U (8, y), T (32, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (8, x), T (14, y), T (1, c), T (14, x)]
89;MobilNet_1;0.7656022366666667;0.1780771527001537;2;axe_yy1_0,axe_xx1_1;12;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 5), (Arg 12)), ((Iter 4), (Arg 13))], T (2, c),  T (8, x)]
